"Time","Level","Estimate","Std.Error","lower_bound","upper_bound","Outcome","Treatment"
-22,"Average",0.0316243791131079,0.112253054533876,-0.21874362241955,0.217192351323251,"lnRAPE","D_REC"
-21,"Average",0.02584448467588,0.0618131713440989,-0.0946974012363273,0.143775686399023,"lnRAPE","D_REC"
-20,"Average",0.00180481525725424,0.0626538521592957,-0.130673980462861,0.107468462516215,"lnRAPE","D_REC"
-19,"Average",-0.024629650614694,0.0683974357642235,-0.150283634111703,0.114918508798283,"lnRAPE","D_REC"
-18,"Average",-0.0100011606332121,0.0637627114697333,-0.1320488826975,0.1142847350782,"lnRAPE","D_REC"
-17,"Average",-0.00820815199345264,0.0375419092359387,-0.0772233940840584,0.0690821386311328,"lnRAPE","D_REC"
-16,"Average",0.0279759825244715,0.0423381099561095,-0.052414205930991,0.109584686357928,"lnRAPE","D_REC"
-15,"Average",-0.00776557308941613,0.0239334584605789,-0.0527073632013623,0.0392102968363657,"lnRAPE","D_REC"
-14,"Average",-0.00719648851407355,0.034900503753638,-0.070020694760049,0.0623334400364428,"lnRAPE","D_REC"
-13,"Average",-0.0235897504317327,0.0324260805278609,-0.0891256944499243,0.0351547011108518,"lnRAPE","D_REC"
-12,"Average",-0.00343039250840503,0.0310262915951079,-0.0676674881206157,0.04818714509298,"lnRAPE","D_REC"
-11,"Average",0.0172181530267599,0.0268942055917294,-0.034068819724064,0.0709509597763317,"lnRAPE","D_REC"
-10,"Average",-0.00481860975742546,0.028035731595953,-0.0594445657398718,0.0486392466368676,"lnRAPE","D_REC"
-9,"Average",0.00532258579555592,0.0242162695435799,-0.0436585627108957,0.049284857955135,"lnRAPE","D_REC"
-8,"Average",-0.00553639353759973,0.0330356156829701,-0.0693179975713395,0.0526180120288124,"lnRAPE","D_REC"
-7,"Average",0.0132350730246841,0.0456006282066043,-0.0673726844387326,0.107889744029051,"lnRAPE","D_REC"
-6,"Average",-0.0136744148366977,0.0425299460531454,-0.0918175621372288,0.0782355385665222,"lnRAPE","D_REC"
-5,"Average",-0.0252306579228767,0.0521802096538,-0.121726035126616,0.0785720445047039,"lnRAPE","D_REC"
-4,"Average",-0.00896002634223025,0.0620955548737402,-0.134700581698731,0.10967907255259,"lnRAPE","D_REC"
-3,"Average",0.0390437190129742,0.0634400002138312,-0.084027407236165,0.161846308611777,"lnRAPE","D_REC"
-2,"Average",0.0199466706207985,0.0786240560758503,-0.1387599155072,0.163478150969649,"lnRAPE","D_REC"
-1,"Average",-0.0163486929032146,0.0678441763100654,-0.153203251606351,0.108888315126896,"lnRAPE","D_REC"
0,"Average",-0.0113878999297144,0.0778467849453418,-0.15968828770827,0.145703954713373,"lnRAPE","D_REC"
1,"Average",0.0517703536732622,0.105593776403319,-0.14670463311481,0.269794408718841,"lnRAPE","D_REC"
2,"Average",-0.0442876800025402,0.0907724538417067,-0.216258476190329,0.12555438963404,"lnRAPE","D_REC"
NA,"Average",-0.00130174208633083,0.0816075441671952,-0.152339670877634,0.158832919256862,"lnRAPE","D_REC"
-22,"ALASKA",NA,NA,NA,NA,"lnRAPE","D_REC"
-21,"ALASKA",NA,NA,NA,NA,"lnRAPE","D_REC"
-20,"ALASKA",-0.0404879515334287,0.0714297369869407,-0.175493148253486,0.10974200554073,"lnRAPE","D_REC"
-19,"ALASKA",-0.162512182768651,0.286059083937674,-0.647682388330318,0.447270548843346,"lnRAPE","D_REC"
-18,"ALASKA",-0.160909421857298,0.290325323459867,-0.673795830782281,0.443833872712777,"lnRAPE","D_REC"
-17,"ALASKA",-0.0878671234570394,0.202701270618153,-0.431513239322903,0.336568071570024,"lnRAPE","D_REC"
-16,"ALASKA",0.0817183737895775,0.0974368516633644,-0.101982150077109,0.26003278463155,"lnRAPE","D_REC"
-15,"ALASKA",0.00647153266115819,0.0280705031522743,-0.0528034310262873,0.0558504776969064,"lnRAPE","D_REC"
-14,"ALASKA",0.0394256734207232,0.0500101977642693,-0.0592293672960228,0.126082350838261,"lnRAPE","D_REC"
-13,"ALASKA",-0.0400729893883334,0.0439661310886233,-0.125328607424392,0.0401531484499988,"lnRAPE","D_REC"
-12,"ALASKA",0.14376735179732,0.210727065291705,-0.299313922982854,0.508074712030168,"lnRAPE","D_REC"
-11,"ALASKA",0.0778822044977696,0.107100923931152,-0.131672872827522,0.270272887791305,"lnRAPE","D_REC"
-10,"ALASKA",0.022046629668778,0.0557699545623119,-0.093758813936347,0.125325583025269,"lnRAPE","D_REC"
-9,"ALASKA",-0.0103604903276153,0.0278629470870083,-0.0661632716296002,0.0403571184024821,"lnRAPE","D_REC"
-8,"ALASKA",-0.0281449500785982,0.054977839560675,-0.140049220495284,0.0731773662753362,"lnRAPE","D_REC"
-7,"ALASKA",-0.160831929390615,0.202068357049431,-0.515472116342507,0.242457114576141,"lnRAPE","D_REC"
-6,"ALASKA",-0.000194044923822467,0.0265335465917808,-0.0519831577268991,0.0462977011452256,"lnRAPE","D_REC"
-5,"ALASKA",0.081450122609672,0.122559137907413,-0.170891075806176,0.32136118018424,"lnRAPE","D_REC"
-4,"ALASKA",-0.21735772856322,0.262320577560283,-0.681136477603032,0.315342526915505,"lnRAPE","D_REC"
-3,"ALASKA",0.0793488507911606,0.142057579266581,-0.219177067216882,0.328720316478197,"lnRAPE","D_REC"
-2,"ALASKA",0.271974821701087,0.412826296822638,-0.571339724960682,1.00407775295844,"lnRAPE","D_REC"
-1,"ALASKA",0.104653251351371,0.180333511915137,-0.273624846646341,0.458705639627231,"lnRAPE","D_REC"
0,"ALASKA",0.163455626066273,0.264421768447354,-0.379879574384955,0.645709256329283,"lnRAPE","D_REC"
1,"ALASKA",0.24939922570119,0.411665686527822,-0.598618817519206,0.985457674433962,"lnRAPE","D_REC"
2,"ALASKA",-0.0284917820074408,0.171499931439446,-0.317661351774545,0.277622271559685,"lnRAPE","D_REC"
NA,"ALASKA",0.128121023253341,0.266605094499834,-0.413063467340828,0.597738666635348,"lnRAPE","D_REC"
-22,"CALIFORNIA",0.05708869748924,0.161220577225176,-0.270426154441671,0.306821539986625,"lnRAPE","D_REC"
-21,"CALIFORNIA",0.0711235772243022,0.135124062355837,-0.200733486440415,0.298490602888281,"lnRAPE","D_REC"
-20,"CALIFORNIA",0.00687300508445743,0.107301420308406,-0.200549157983371,0.18822276155409,"lnRAPE","D_REC"
-19,"CALIFORNIA",0.028054853683257,0.0810595487197774,-0.137284869237844,0.154226331414918,"lnRAPE","D_REC"
-18,"CALIFORNIA",-0.0120564479260281,0.0672015701670275,-0.140335835459881,0.104012141166761,"lnRAPE","D_REC"
-17,"CALIFORNIA",0.0582859522133305,0.103191933731653,-0.158636946328384,0.232373738265395,"lnRAPE","D_REC"
-16,"CALIFORNIA",0.0789057992247177,0.126916278427309,-0.191846742964453,0.29915794172277,"lnRAPE","D_REC"
-15,"CALIFORNIA",0.0128493811499886,0.085758336642757,-0.156627985406384,0.154031029791194,"lnRAPE","D_REC"
-14,"CALIFORNIA",0.0169307238056966,0.0741392763276587,-0.131674604349196,0.133533646007269,"lnRAPE","D_REC"
-13,"CALIFORNIA",-0.0307506532194828,0.035880741545709,-0.0990606231081186,0.0414458901653616,"lnRAPE","D_REC"
-12,"CALIFORNIA",-0.0689454107858198,0.0706520912485868,-0.215191520673615,0.0648763173049441,"lnRAPE","D_REC"
-11,"CALIFORNIA",-0.0163048540601851,0.047250482214243,-0.108181039994802,0.0721799537611117,"lnRAPE","D_REC"
-10,"CALIFORNIA",-0.0179457434648924,0.0670109466780491,-0.148494891283268,0.107163324539176,"lnRAPE","D_REC"
-9,"CALIFORNIA",-0.0070530158040305,0.088254392346995,-0.173403001610089,0.162306147191437,"lnRAPE","D_REC"
-8,"CALIFORNIA",0.0206969745822296,0.112177744052971,-0.185242985331351,0.20604091951573,"lnRAPE","D_REC"
-7,"CALIFORNIA",0.097818787591808,0.166579427362742,-0.233216797818345,0.411161038738255,"lnRAPE","D_REC"
-6,"CALIFORNIA",-0.105271898217017,0.192475069396805,-0.424136518800559,0.291794742620702,"lnRAPE","D_REC"
-5,"CALIFORNIA",-0.0744012877226319,0.173490980675375,-0.340986579836614,0.278645270506191,"lnRAPE","D_REC"
-4,"CALIFORNIA",-0.0351411318715993,0.20492641241637,-0.35836384630437,0.377712177302467,"lnRAPE","D_REC"
-3,"CALIFORNIA",-0.0145472850991992,0.124095427328052,-0.250187820814998,0.236512725677035,"lnRAPE","D_REC"
-2,"CALIFORNIA",-0.0508202977246288,0.102845378344001,-0.230006154651391,0.162124518367805,"lnRAPE","D_REC"
-1,"CALIFORNIA",-0.0153897261535105,0.0969009322899114,-0.171452340970432,0.177484991726034,"lnRAPE","D_REC"
0,"CALIFORNIA",-0.0134213416073221,0.0913479128744061,-0.164288758860665,0.166123348688321,"lnRAPE","D_REC"
1,"CALIFORNIA",0.0298609368545306,0.172239832723633,-0.31528395086976,0.396228026292932,"lnRAPE","D_REC"
2,"CALIFORNIA",-0.0713738978338778,0.129352033066085,-0.310129656911033,0.190782331890315,"lnRAPE","D_REC"
NA,"CALIFORNIA",-0.0183114341955564,0.121991787815193,-0.257374413457808,0.246438522292367,"lnRAPE","D_REC"
-22,"COLORADO",NA,NA,NA,NA,"lnRAPE","D_REC"
-21,"COLORADO",NA,NA,NA,NA,"lnRAPE","D_REC"
-20,"COLORADO",NA,NA,NA,NA,"lnRAPE","D_REC"
-19,"COLORADO",NA,NA,NA,NA,"lnRAPE","D_REC"
-18,"COLORADO",-0.0983204156753628,0.214667106448786,-0.460835195678281,0.340331437933909,"lnRAPE","D_REC"
-17,"COLORADO",0.0113786522654498,0.0511216850304308,-0.0930918629918124,0.103094789394843,"lnRAPE","D_REC"
-16,"COLORADO",-0.0795236669893913,0.119742177882449,-0.279968255566037,0.162515648182039,"lnRAPE","D_REC"
-15,"COLORADO",0.0622987255170138,0.0725948335354854,-0.0756634065828819,0.209483869789172,"lnRAPE","D_REC"
-14,"COLORADO",-0.0135562551877366,0.0773075850980616,-0.157613393573715,0.150179457069491,"lnRAPE","D_REC"
-13,"COLORADO",-0.0880693786682194,0.11007309973625,-0.288234835452115,0.138775909500164,"lnRAPE","D_REC"
